source	target	note	status
自身のHPを減らして、敵全体に金紋タイプのスキル威力<dsg_pow>の雷撃（魔法）。自身が深淵状態の場合、威力が<daeg_pow:2>%に増加。対象に確率で呪い付与。自身に深淵付与。「夜天を照らす七彩の光露」のクールタイム<daeg_pow:5>減少。	减少自身HP，对敌方全体造成金纹Type技能威力<dsg_pow>的雷击（魔法）。自身处于深渊状态时，威力增加<daeg_pow:2>%。概率赋予目标诅咒。赋予自身深渊。「照亮夜天的七彩光露」的冷却时间(CT)<daeg_pow:5>减少。	新字典	done
自身のHPを減らして、敵全体に金紋タイプのスキル威力<dsg_pow>の闇撃（魔法）。防御が高いほど威力増加。スキル特性・攻撃タイプ弱点での攻撃時、威力が<daeg_pow:1>%に増加。対象に確率で鈍重付与。自身に深淵付与。「鳴り渡る祝鐘の唄+」のクールタイム<daeg_pow:4>減少。	减少自身HP，对敌方全体造成金纹Type技能威力<dsg_pow>的暗击（魔法）。防御越高威力越增加。技能特性·攻击Type弱点攻击时，威力增加<daeg_pow:1>%。概率赋予目标钝重。赋予自身深渊。「鸣响的祝钟之歌+」的冷却时间(CT)<daeg_pow:4>减少。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の炎撃（魔法）。通常攻撃以外のスキル・萌技に続けて使用時、威力が<daeg_pow:1>%に増加。対象の魔力<daeg_pow:2>％減少/確率で刻印付与。自身に深淵と瞑想付与。「言紡ぐ清祓の咒文」「言紡ぐ清祓の咒文+」のクールタイム<daeg_pow:6>減少。	对敌方前卫造成金纹Type技能威力<dsg_pow>的炎击（魔法）。在除通常攻击以外的技能或萌技之后使用时，威力增加<daeg_pow:1>%。目标魔力<daeg_pow:2>%减少/概率赋予刻印。赋予自身深渊和冥想。「言纺的清祓咒文」「言纺的清祓咒文+」的冷却时间(CT)<daeg_pow:6>减少。	新字典	done
自身のHPを減らして、敵全体に金紋タイプのスキル威力<dsg_pow>の氷撃（魔法）。対象の種族がエレメントか精霊の場合、威力が<daeg_pow:2>%に増加。対象の攻撃<daeg_pow:3>%減少。自身に深淵と魔力充填付与。「逆巻く潮風の波紋」のクールタイム<daeg_pow:6>減少。	减少自身HP，对敌方全体造成金纹Type技能威力<dsg_pow>的冰击（魔法）。目标种族为元素体或精灵时，威力增加<daeg_pow:2>%。目标攻击<daeg_pow:3>%减少。赋予自身深渊和魔力充填。「翻涌的海风波纹」的冷却时间(CT)<daeg_pow:6>减少。	新字典	done
自身のHPを減らして、敵全体に魔力無視の金紋タイプのスキル威力<dsg_pow>の光撃（魔法）。スキル特性・攻撃タイプ弱点をついた時、威力が<daeg_pow:2>%に増加。味方全体の幸運<daeg_pow:3>%増加。自身の魔力<daeg_pow:4>%増加/繚乱と深淵付与/スキルのクールタイム<daeg_pow:7>減少。	减少自身HP，对敌方全体造成魔力无视的金纹Type技能威力<dsg_pow>的光击（魔法）。技能特性·攻击Type弱点命中时，威力增加<daeg_pow:2>%。己方全体幸运<daeg_pow:3>%增加。自身魔力<daeg_pow:4>%增加/赋予缭乱和深渊/技能冷却时间(CT)<daeg_pow:7>减少。	新字典	done
自身のHPを減らして、敵全体に金紋タイプのスキル威力<dsg_pow>の雷撃（魔法）。自身が深淵状態の場合、威力が<daeg_pow:2>%に増加。対象に確率で呪い付与。自身の敏捷と幸運<daeg_pow:5>%増加/深淵付与。「夜天を照らす七彩の光露」「夜天を照らす七彩の光露+」のクールタイム<daeg_pow:7>減少。	减少自身HP，对敌方全体造成金纹Type技能威力<dsg_pow>的雷击（魔法）。自身处于深渊状态时，威力增加<daeg_pow:2>%。概率赋予目标诅咒。自身敏捷和幸运<daeg_pow:5>%增加/赋予深渊。「照亮夜天的七彩光露」「照亮夜天的七彩光露+」的冷却时间(CT)<daeg_pow:7>减少。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の敏捷<daeg_pow:1>%増加。味方全体にベール付与。	对己方全体进行技能威力<dsg_pow>的HP回复。目标敏捷<daeg_pow:1>%增加。赋予己方全体帷幕。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の魔力<daeg_pow:1>%増加。対象に萌芽付与。	对己方全体进行技能威力<dsg_pow>的HP回复。目标魔力<daeg_pow:1>%增加。赋予目标萌芽。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の防御<daeg_pow:1>%増加。味方全体に集中付与。	对己方全体进行技能威力<dsg_pow>的HP回复。目标防御<daeg_pow:1>%增加。赋予己方全体集中。	新字典	done
敵全体に黒咆タイプのスキル威力<dsg_pow>の光撃（魔法）。味方全体にバリアーとベール付与。	对敌方全体造成黑咆Type技能威力<dsg_pow>的光击（魔法）。赋予己方全体屏障和帷幕。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の敏捷<daeg_pow:1>%増加。味方全体にベール付与。「闇霊使役・ブーヨ+」のクールタイム<daeg_pow:3>減少。回復上限<ds_dam>。	对己方全体进行技能威力<dsg_pow>的HP回复。目标敏捷<daeg_pow:1>%增加。赋予己方全体帷幕。「暗灵使役·布约+」的冷却时间(CT)<daeg_pow:3>减少。回复上限<ds_dam>。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の魔力<daeg_pow:1>%増加。対象に萌芽付与。「水霊使役・プリュイ+」のクールタイム<daeg_pow:3>減少。	对己方全体进行技能威力<dsg_pow>的HP回复。目标魔力<daeg_pow:1>%增加。赋予目标萌芽。「水灵使役·普留伊+」的冷却时间(CT)<daeg_pow:3>减少。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象の防御<daeg_pow:1>%増加。味方全体に集中付与。「光霊使役・ルーチェ+」のクールタイム<daeg_pow:3>減少。	对己方全体进行技能威力<dsg_pow>的HP回复。目标防御<daeg_pow:1>%增加。赋予己方全体集中。「光灵使役·卢切+」的冷却时间(CT)<daeg_pow:3>减少。	新字典	done
敵全体に黒咆タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の種族が鎧かパウワーの場合、威力が<daeg_pow:3>%に増加。味方全体にバリアーとベール付与。「暴虐不遜のデクディース+」のクールタイム<daeg_pow:4>減少。	对敌方全体造成黑咆Type技能威力<dsg_pow>的光击（魔法）。目标种族为铠或帕乌瓦时，威力增加<daeg_pow:3>%。赋予己方全体屏障和帷幕。「暴虐不逊的德克迪斯+」的冷却时间(CT)<daeg_pow:4>减少。	新字典	done
敵前衛に黒咆タイプのスキル威力<dsg_pow>の光撃（魔法）。味方全体のHP回復。味方後衛の魔力<daeg_pow:2>%増加。自身に瞑想付与。自身のスキルのクールタイム<daeg_pow:4>減少。	对敌方前卫造成黑咆Type技能威力<dsg_pow>的光击（魔法）。己方全体HP回复。己方后卫魔力<daeg_pow:2>%增加。赋予自身冥想。自身技能冷却时间(CT)<daeg_pow:4>减少。	新字典	done
敵全体に魔力無視の黒咆タイプのスキル威力<dsg_pow>の氷撃（魔法）。対象の種族が天使か聖獣の場合、威力が<daeg_pow:1>%に増加。味方全体のHP回復。味方前衛に萌芽付与。「精霊魔術・爽」のクールタイム<daeg_pow:4>減少。	对敌方全体造成魔力无视的黑咆Type技能威力<dsg_pow>的冰击（魔法）。目标种族为天使或圣兽时，威力增加<daeg_pow:1>%。己方全体HP回复。赋予己方前卫萌芽。「精灵魔术·爽」的冷却时间(CT)<daeg_pow:4>减少。	新字典	done
敵全体に反撃無効の黒咆タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の種族が鎧かパウワーの場合、威力が<daeg_pow:3>%に増加。味方全体の防御<daeg_pow:6>%増加/バリアーとベール付与。「暴虐不遜のデクディース+」「暴虐不遜のデクディース++」のクールタイム<daeg_pow:4>減少。	对敌方全体造成反击无效的黑咆Type技能威力<dsg_pow>的光击（魔法）。目标种族为铠或帕乌瓦时，威力增加<daeg_pow:3>%。己方全体防御<daeg_pow:6>%增加/赋予屏障和帷幕。「暴虐不逊的德克迪斯+」「暴虐不逊的德克迪斯++」的冷却时间(CT)<daeg_pow:4>减少。	新字典	done
敵前衛に黒咆タイプのスキル威力<dsg_pow>の光撃（魔法）。味方全体のHP回復。味方前衛の攻撃<daeg_pow:5>%増加。味方後衛の魔力<daeg_pow:2>%増加。自身に瞑想付与。自身のスキルのクールタイム<daeg_pow:4>減少。	对敌方前卫造成黑咆Type技能威力<dsg_pow>的光击（魔法）。己方全体HP回复。己方前卫攻击<daeg_pow:5>%增加。己方后卫魔力<daeg_pow:2>%增加。赋予自身冥想。自身技能冷却时间(CT)<daeg_pow:4>减少。	新字典	done
味方全体にスキル威力<dsg_pow>のHP回復。対象に加速付与/確率で再生付与。味方後衛の魔力<daeg_pow:3>%増加/瞑想付与。「精霊魔術・励」のクールタイム<daeg_pow:5>減少。	对己方全体进行技能威力<dsg_pow>的HP回复。赋予目标加速/概率赋予再生。己方后卫魔力<daeg_pow:3>%增加/赋予冥想。「精灵魔术·励」的冷却时间(CT)<daeg_pow:5>减少。	新字典	done
自身を除くランダムな味方前衛3人の攻撃<daeg_pow:1>%増加/投影(単)付与/スキルのクールタイム<daeg_pow:2>減少。自身の砂時計を<daeg_pow:4>個消費。	除自身外随机3名己方前卫攻击<daeg_pow:1>%增加/赋予投影(单)/技能冷却时间(CT)<daeg_pow:2>减少。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
敵前衛に蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。対象に遅滞付与。補助効果を<daeg_pow:2>つ解除。自身の砂時計を<daeg_pow:3>消費。	对敌方前卫造成苍史Type技能威力<dsg_pow>的光击（魔法）。赋予目标迟滞。解除<daeg_pow:2>个辅助效果。消耗自身的沙漏<daeg_pow:3>个。	新字典	done
自身を除くランダムな味方後衛2人の魔力<daeg_pow:1>%増加/投影(複)付与/スキルのクールタイム<daeg_pow:2>減少。自身の砂時計を<daeg_pow:4>消費。	除自身外随机2名己方后卫魔力<daeg_pow:1>%增加/赋予投影(复)/技能冷却时间(CT)<daeg_pow:2>减少。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
敵前衛に蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。対象に遅滞付与。補助効果を<daeg_pow:2>つ解除。自身の砂時計を<daeg_pow:4>消費。「マーネ・センペンス+」即時使用可能。	对敌方前卫造成苍史Type技能威力<dsg_pow>的光击（魔法）。赋予目标迟滞。解除<daeg_pow:2>个辅助效果。消耗自身的沙漏<daeg_pow:4>个。可立即使用「早晨・永恒+」。	新字典	done
敵全体に魔力無視の蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の状態異常を<daeg_pow:1>ターン延長。通常攻撃以外のスキル・萌技に続けて使用時、威力が<daeg_pow:2>%に増加。味方全体のスキルのクールタイム<daeg_pow:3>減少。自身の砂時計を<daeg_pow:4>消費。	对敌方全体造成魔力无视的苍史Type技能威力<dsg_pow>的光击（魔法）。目标的状态异常延长<daeg_pow:1>回合。在除通常攻击以外的技能或萌技之后使用时，威力增加<daeg_pow:2>%。己方全体技能冷却时间(CT)<daeg_pow:3>减少。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
自身を除くランダムな味方前衛2人の攻撃<daeg_pow:1>％/命中率<daeg_pow:2>％増加/投影(複)付与/スキルのクールタイム<daeg_pow:3>減少。自身に加速付与。自身の砂時計を<daeg_pow:6>消費。	除自身外随机2名己方前卫攻击<daeg_pow:1>%/命中率<daeg_pow:2>%增加/赋予投影(复)/技能冷却时间(CT)<daeg_pow:3>减少。赋予自身加速。消耗自身的沙漏<daeg_pow:6>个。	新字典	done
自身以外の味方前衛の攻撃<daeg_pow:1>%/萌技ゲージ増加/投影(単)付与/スキルのクールタイム<daeg_pow:2>減少。自身の砂時計を<daeg_pow:5>消費。	自身以外的己方前卫攻击<daeg_pow:1>%/萌技量表增加/赋予投影(单)/技能冷却时间(CT)<daeg_pow:2>减少。消耗自身的沙漏<daeg_pow:5>个。	新字典	done
自身を除くランダムな味方後衛2人の魔力<daeg_pow:1>%増加/繚乱と投影(複)付与/スキルのクールタイム<daeg_pow:2>減少。自身の砂時計を<daeg_pow:5>消費。	除自身外随机2名己方后卫魔力<daeg_pow:1>%增加/赋予缭乱和投影(复)/技能冷却时间(CT)<daeg_pow:2>减少。消耗自身的沙漏<daeg_pow:5>个。	新字典	done
味方全体の最大HP<daeg_pow:1>%増加/味方全体のスキルのクールタイム<daeg_pow:2>減少。味方フィールドに時限法撃付与。自身の砂時計を<daeg_pow:4>消費。	己方全体最大HP<daeg_pow:1>%增加/己方全体技能冷却时间(CT)<daeg_pow:2>减少。赋予己方场地时限法击。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
味方全体の防御と敏捷<daeg_pow:4>%増加/力溜め付与/スキルのクールタイム<daeg_pow:6>減少。味方前衛の攻撃<daeg_pow:3>%増加。味方後衛の魔力<daeg_pow:2>%増加。自身の砂時計を<daeg_pow:7>消費。	己方全体防御和敏捷<daeg_pow:4>%增加/赋予蓄力/技能冷却时间(CT)<daeg_pow:6>减少。己方前卫攻击<daeg_pow:3>%增加。己方后卫魔力<daeg_pow:2>%增加。消耗自身的沙漏<daeg_pow:7>个。	新字典	done
敵前衛に蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。対象に鈍重と遅滞付与。補助効果を<daeg_pow:2>つ解除。自身に投影(複)付与。自身の砂時計を<daeg_pow:4>消費。「マーネ・センペンス+」「マーネ・センペンス++」即時使用可能。	对敌方前卫造成苍史Type技能威力<dsg_pow>的光击（魔法）。赋予目标钝重和迟滞。解除<daeg_pow:2>个辅助效果。赋予自身投影(复)。消耗自身的沙漏<daeg_pow:4>个。可立即使用「早晨・永恒+」「早晨・永恒++」。	新字典	done
敵全体に魔力無視の蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の反撃率と命中率<daeg_pow:5>%減少/状態異常を<daeg_pow:1>ターン延長。通常攻撃以外のスキル・萌技に続けて使用時、威力が<daeg_pow:2>%に増加。味方全体のスキルのクールタイム<daeg_pow:3>減少。自身に投影(複)付与。自身の砂時計を<daeg_pow:4>消費。	对敌方全体造成魔力无视的苍史Type技能威力<dsg_pow>的光击（魔法）。目标反击率和命中率<daeg_pow:5>%减少/状态异常延长<daeg_pow:1>回合。在除通常攻击以外的技能或萌技之后使用时，威力增加<daeg_pow:2>%。己方全体技能冷却时间(CT)<daeg_pow:3>减少。赋予自身投影(复)。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
