source	target	note	status
敵単体に白閃タイプのスキル威力<dsg_pow>の物理攻撃。クリティカル率に補正。自身の攻撃<daeg_pow:1>%/ヘイト増加。	对敌方单体造成白闪Type技能威力<dsg_pow>的物理攻击。暴击率补正。自身攻击<daeg_pow:1>%/仇恨增加。	新字典	done
敵単体に白閃タイプのスキル威力<dsg_pow>の物理攻撃。命中率に補正。対象の命中率<daeg_pow:1>%減少。自身のHP回復。	对敌方单体造成白闪Type技能威力<dsg_pow>的物理攻击。命中率补正。目标命中率<daeg_pow:1>%减少。自身HP回复。	新字典	done
敵単体に蒼史タイプのスキル威力<dsg_pow>の物理攻撃。命中率と即死率に補正。味方前衛単体の攻撃<daeg_pow:1>%増加。	对敌方单体造成苍史Type技能威力<dsg_pow>的物理攻击。命中率和即死率补正。己方前卫单体攻击<daeg_pow:1>%增加。	新字典	done
「スゴ肉」を召喚。味方前衛の防御<daeg_pow:1>%増加。スゴ肉召喚中は基本攻撃がクリティカル率に補正、対象に確率でスタン付与に変化。	召唤「超级肌肉」。己方前卫防御<daeg_pow:1>%增加。超级肌肉召唤期间，通常攻击变为暴击率补正、概率赋予目标眩晕。	新字典	done
「スゴ肉」を召喚。味方前衛の攻撃<daeg_pow:1>%増加。スゴ肉召喚中は基本攻撃がクリティカル率に補正、対象に確率でスタン付与に変化。	召唤「超级肌肉」。己方前卫攻击<daeg_pow:1>%增加。超级肌肉召唤期间，通常攻击变为暴击率补正、概率赋予目标眩晕。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の遠隔物理攻撃。命中率と即死率に補正。味方後衛単体の魔力<daeg_pow:1>%増加。	对敌方单体造成金纹Type技能威力<dsg_pow>的远隔物理攻击。命中率和即死率补正。己方后卫单体魔力<daeg_pow:1>%增加。	新字典	done
「スゴ肉」を召喚。敵前衛の回避率<daeg_pow:1>%減少。スゴ肉召喚中は基本攻撃がクリティカル率に補正、対象に確率でスタン付与に変化。	召唤「超级肌肉」。敌方前卫回避率<daeg_pow:1>%减少。超级肌肉召唤期间，通常攻击变为暴击率补正、概率赋予目标眩晕。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の物理攻撃。スゴ肉召喚中の場合、対象の敏捷<daeg_pow:1>%減少。	对敌方单体造成金纹Type技能威力<dsg_pow>的物理攻击。处于超级肌肉召唤中时，目标敏捷<daeg_pow:1>%减少。	新字典	done
敵単体に蒼史タイプのスキル威力<dsg_pow>の物理攻撃。命中率に補正。自身の攻撃<daeg_pow:2>%増加。対象の種族がパウワーの場合、威力増加。	对敌方单体造成苍史Type技能威力<dsg_pow>的物理攻击。命中率补正。自身攻击<daeg_pow:2>%增加。目标种族为帕乌瓦时威力增加。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の遠隔物理攻撃。クリティカル率に補正。自身が深淵状態の場合、威力増加。自身の深淵解除。味方前衛の防御<daeg_pow:5>%増加。	对敌方单体造成金纹Type技能威力<dsg_pow>的远隔物理攻击。暴击率补正。自身处于深渊状态时威力增加。解除自身的深渊。己方前卫防御<daeg_pow:5>%增加。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の物理攻撃。クリティカル率に補正。対象の種族が人間の場合、確率で金紋タイプのスキル威力<dae-dsg_pow:1>の追加攻撃。	对敌方单体造成金纹Type技能威力<dsg_pow>的物理攻击。暴击率补正。目标种族为人族时，概率追加金纹Type技能威力<dae-dsg_pow:1>的攻击。	新字典	done
「スゴ肉」を召喚。味方前衛の敏捷<daeg_pow:1>%増加/煙幕付与。	召唤「超级肌肉」。己方前卫敏捷<daeg_pow:1>%增加/赋予烟幕。	新字典	done
敵単体に防御無視の金紋タイプのスキル威力<dsg_pow>の物理攻撃。クリティカル率に補正。自身に集中付与。	对敌方单体造成防御无视的金纹Type技能威力<dsg_pow>的物理攻击。暴击率补正。赋予自身集中。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の物理攻撃。味方前衛の防御<daeg_pow:1>%増加。	对敌方前卫造成金纹Type技能威力<dsg_pow>的物理攻击。己方前卫防御<daeg_pow:1>%增加。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の氷撃（物理）。クリティカル率に補正。対象の防御と幸運<daeg_pow:1>%減少。	对敌方单体造成金纹Type技能威力<dsg_pow>的冰击（物理）。暴击率补正。目标防御和幸运<daeg_pow:1>%减少。	新字典	done
味方前衛の攻撃と幸運<daeg_pow:1>%増加。	己方前卫攻击和幸运<daeg_pow:1>%增加。	新字典	done
敵単体に防御無視の金紋タイプのスキル威力<dsg_pow>の炎撃（物理）。クリティカル率に補正。自身と自身以外の味方後衛の幸運<daeg_pow:1>%増加。自身の状態異常1つ解除。	对敌方单体造成防御无视的金纹Type技能威力<dsg_pow>的炎击（物理）。暴击率补正。自身和自身以外的己方后卫幸运<daeg_pow:1>%增加。解除自身的1个状态异常。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の氷撃（物理）。対象に確率で氷結付与。味方後衛の防御<daeg_pow:2>%増加。自身に力溜め付与。	对敌方前卫造成金纹Type技能威力<dsg_pow>的冰击（物理）。概率赋予目标冰洁。己方后卫防御<daeg_pow:2>%增加。赋予自身蓄力。	新字典	done
自身のHPを減らして、敵単体に魔力無視の金紋タイプのスキル威力<dsg_pow>の魔法攻撃。	减少自身HP，对敌方单体造成魔力无视的金纹Type技能威力<dsg_pow>的魔法攻击。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の炎撃（魔法）。対象に確率で火傷付与。	对敌方前卫造成金纹Type技能威力<dsg_pow>的炎击（魔法）。概率赋予目标火伤。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の氷撃（魔法）。対象に確率で氷結付与。	对敌方单体造成金纹Type技能威力<dsg_pow>的冰击（魔法）。概率赋予目标冰洁。	新字典	done
敵前衛に翠苑タイプのスキル威力<dsg_pow>の闇撃（魔法）。対象に確率で鈍重付与。自身のヘイト減少。	对敌方前卫造成翠苑Type技能威力<dsg_pow>的暗击（魔法）。概率赋予目标钝重。自身仇恨减少。	新字典	done
敵後衛に翠苑タイプのスキル威力<dsg_pow>の雷撃（魔法）。対象に確率で感電付与。自身の魔力<daeg_pow:2>%増加。	对敌方后卫造成翠苑Type技能威力<dsg_pow>的雷击（魔法）。概率赋予目标感电。自身魔力<daeg_pow:2>%增加。	新字典	done
自身のHPを減らして、敵単体に翠苑タイプのスキル威力<dsg_pow>の雷撃（魔法）。対象に確率で忘却付与。	减少自身HP，对敌方单体造成翠苑Type技能威力<dsg_pow>的雷击（魔法）。概率赋予目标忘却。	新字典	done
敵前衛に翠苑タイプのスキル威力<dsg_pow>の炎撃(魔法)。対象が魔獣の場合威力が<daeg_pow:1>％に増加。対象の防御<daeg_pow:2>％減少、確率で出血付与。	对敌方前卫造成翠苑Type技能威力<dsg_pow>的炎击（魔法）。目标为魔兽时威力增加<daeg_pow:1>%。目标防御<daeg_pow:2>%减少，概率赋予出血。	新字典	done
敵単体に翠苑タイプのスキル威力<dsg_pow>の雷撃(魔法)。対象に確率で虚脱付与。自身が深淵状態の時、威力が<daeg_pow:2>％に増加。自身の深淵状態解除。	对敌方单体造成翠苑Type技能威力<dsg_pow>的雷击（魔法）。概率赋予目标虚脱。自身处于深渊状态时，威力增加<daeg_pow:2>%。解除自身的深渊状态。	新字典	done
敵単体に翠苑タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の種族が精霊の場合、威力が<daeg_pow:1>%に増加。対象の幸運<daeg_pow:2>%減少。	对敌方单体造成翠苑Type技能威力<dsg_pow>的光击（魔法）。目标种族为精灵时，威力增加<daeg_pow:1>%。目标幸运<daeg_pow:2>%减少。	新字典	done
敵後衛に翠苑タイプのスキル威力<dsg_pow>の光撃（魔法）。対象に確率で刻印付与。自身のHP回復。	对敌方后卫造成翠苑Type技能威力<dsg_pow>的光击（魔法）。概率赋予目标刻印。自身HP回复。	新字典	done
敵単体に翠苑タイプのスキル威力<dsg_pow>の氷撃（魔法）。自身の魔力<daeg_pow:1>%/萌技ゲージ増加。	对敌方单体造成翠苑Type技能威力<dsg_pow>的冰击（魔法）。自身魔力<daeg_pow:1>%/萌技量表增加。	新字典	done
自身のHPを減らして、敵前衛に翠苑タイプのスキル威力<dsg_pow>の氷撃（魔法）。自身が深淵状態の場合、威力が<daeg_pow:2>%に増加。対象に確率で氷結付与。	减少自身HP，对敌方前卫造成翠苑Type技能威力<dsg_pow>的冰击（魔法）。自身处于深渊状态时，威力增加<daeg_pow:2>%。概率赋予目标冰洁。	新字典	done
味方後衛の魔力<daeg_pow:1>%増加/ヘイト減少。	己方后卫魔力<daeg_pow:1>%增加/仇恨减少。	新字典	done
味方前衛の防御<daeg_pow:1>%増加。味方前衛に加護付与。	己方前卫防御<daeg_pow:1>%增加。赋予己方前卫加护。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の魔法攻撃。ランダムな味方単体のHP回復。	对敌方前卫造成金纹Type技能威力<dsg_pow>的魔法攻击。随机己方单体HP回复。	新字典	done
敵前衛に黒咆タイプのスキル威力<dsg_pow>の魔法攻撃。味方全体の状態異常を1つ解除。	对敌方前卫造成黑咆Type技能威力<dsg_pow>的魔法攻击。解除己方全体的1个状态异常。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の光撃（魔法）。対象の種族がドラゴンの場合、威力が<daeg_pow:1>%に増加。	对敌方前卫造成金纹Type技能威力<dsg_pow>的光击（魔法）。目标种族为多拉贡时，威力增加<daeg_pow:1>%。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の闇撃（魔法）。ランダムな味方2人に再生付与。	对敌方前卫造成金纹Type技能威力<dsg_pow>的暗击（魔法）。赋予随机2名己方再生。	新字典	done
味方後衛にスキル威力<dsg_pow>のHP回復。対象に加護付与。	对己方后卫进行技能威力<dsg_pow>的HP回复。赋予目标加护。	新字典	done
敵前衛に黒咆タイプのスキル威力<dsg_pow>の魔法攻撃。自身以外のランダムな味方前衛単体に萌芽付与。自身以外のランダムな味方後衛単体に鋼壁付与。	对敌方前卫造成黑咆Type技能威力<dsg_pow>的魔法攻击。赋予自身以外的随机己方前卫单体萌芽。赋予自身以外的随机己方后卫单体钢壁。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の炎撃（魔法）。味方前衛の防御デバフを解除/防御<daeg_pow:2>%増加。	对敌方前卫造成金纹Type技能威力<dsg_pow>的炎击（魔法）。解除己方前卫的防御Debuff/防御<daeg_pow:2>%增加。	新字典	done
一番防御の高い味方単体のHP回復/反撃率<daeg_pow:2>%増加/物理攻撃反射付与。	防御最高的己方单体HP回复/反击率<daeg_pow:2>%增加/赋予物理攻击反射。	新字典	done
味方前衛にスキル威力<dsg_pow>のHP回復。対象に幻影付与。	对己方前卫进行技能威力<dsg_pow>的HP回复。赋予目标幻影。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の雷撃（魔法）。一番最大HPが低い味方前衛単体に加護と叡智付与。	对敌方前卫造成金纹Type技能威力<dsg_pow>的雷击（魔法）。赋予最大HP最低的己方前卫单体加护和睿智。	新字典	done
敵前衛に金紋タイプのスキル威力<dsg_pow>の氷撃（魔法）。対象の種族が魔獣か魔鳥の場合、威力が<daeg_pow:1>%に増加。味方後衛に再生付与。	对敌方前卫造成金纹Type技能威力<dsg_pow>的冰击（魔法）。目标种族为魔兽或魔鸟时，威力增加<daeg_pow:1>%。赋予己方后卫再生。	新字典	done
敵単体に金紋タイプのスキル威力<dsg_pow>の魔法攻撃。通常攻撃以外のスキル・萌技に続けて使用時、威力が<daeg_pow:1>%に増加。自身の魔力<daeg_pow:2>%増加。	对敌方单体造成金纹Type技能威力<dsg_pow>的魔法攻击。在除通常攻击以外的技能或萌技之后使用时，威力增加<daeg_pow:1>%。自身魔力<daeg_pow:2>%增加。	新字典	done
敵単体に蒼史タイプのスキル威力<dsg_pow>の光撃（魔法）。砂時計が4個以上の場合、威力増加。自身の砂時計を<daeg_pow:2>消費。	对敌方单体造成苍史Type技能威力<dsg_pow>的光击（魔法）。沙漏在4个以上时威力增加。消耗自身的沙漏<daeg_pow:2>个。	新字典	done
自身以外の味方前衛の命中率<daeg_pow:1>%増加。スキルのクールタイム<daeg_pow:2>減少。自身の敏捷<daeg_pow:3>%増加。自身の砂時計を<daeg_pow:4>消費。	自身以外的己方前卫命中率<daeg_pow:1>%增加。技能冷却时间(CT)<daeg_pow:2>减少。自身敏捷<daeg_pow:3>%增加。消耗自身的沙漏<daeg_pow:4>个。	新字典	done
味方後衛の幸運<daeg_pow:1>%増加。自身以外の味方後衛のスキルのクールタイム<daeg_pow:2>減少。自身の砂時計を<daeg_pow:3>消費。	己方后卫幸运<daeg_pow:1>%增加。自身以外的己方后卫技能冷却时间(CT)<daeg_pow:2>减少。消耗自身的沙漏<daeg_pow:3>个。	新字典	done
